timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ,magX,magY,magZ
2025-06-13T13:44:35.436470,0.03,-0.217,0.967,-16.174,-2.563,1.038,2.0,0.0,30.0
2025-06-13T13:44:37.030822,-0.021,-0.219,0.967,4.15,-0.916,-2.075,5.0,0.0,28.0
2025-06-13T13:44:38.565384,0.062,-0.199,0.782,-11.902,-117.798,-327.393,35.0,-14.0,26.0
2025-06-13T13:44:40.105233,0.565,-0.41,0.783,-32.227,-282.043,3.601,32.0,12.0,28.0
2025-06-13T13:44:41.636848,-0.121,-0.635,0.777,-37.292,-30.029,39.551,-9.0,-8.0,30.0
2025-06-13T13:44:43.196577,-0.157,-0.26,0.464,-17.09,157.043,-20.813,0.0,0.0,24.0
2025-06-13T13:44:44.741221,0.208,-0.002,1.099,26.733,-41.504,-72.937,1.0,8.0,37.0
2025-06-13T13:44:46.271929,0.034,0.195,1.006,16.357,-29.114,-238.037,38.0,-13.0,26.0
2025-06-13T13:44:47.845772,-0.349,-0.282,0.854,-36.072,15.442,0.244,10.0,-6.0,20.0
2025-06-13T13:44:49.375300,-0.333,-0.152,1.178,-31.006,22.888,-6.531,23.0,-5.0,32.0
